time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2800000000000016,-1.507970534832033,-0.6708560797844273,15.172062593269665,6.204961753904845,0.31113569062863977,0.0,-2.7605338199591225,-0.8939364445003571,3.832738618481553,-0.04484315839922857,0.17932498753456047,0.0,457.19421377224677,458.16079305279675,459.0603871301524,459.0527618299725
2.3400000000000016,-1.679893920499687,-0.7260127808701571,15.403458707318773,6.20208223220234,0.3217014275312122,0.0,-2.971166116921476,-0.9448224043321524,3.879588201842274,-0.05517742312225169,0.16870796269879607,0.0,451.419547879391,450.5912145076586,451.3522307095292,450.51593299432903
2.4000000000000017,-1.8647620097413087,-0.7842971158010806,15.637859546638008,6.199306000299883,0.33158782674247433,0.0,-3.191957408169748,-0.9982081793752029,3.932833462238922,-0.032679632940180975,0.15545176110682477,0.0,455.94211551714216,454.90674922708723,453.685714144775,455.4873466743966
2.4600000000000017,-2.063785164030423,-0.8460002244378142,15.877394781984263,6.197207807504402,0.34035848032905136,0.0,-3.4429112669167434,-1.0586797438967992,4.050409711030444,-0.039995317613200965,0.11174095337144688,0.0,479.54923410085127,476.2341357126158,477.45652013550404,476.8975516391091
2.520000000000002,-2.277037494043536,-0.911124759818817,16.12103377449163,6.194923105017001,0.34783679179088445,0.0,-3.6660981589918817,-1.1122956341315644,4.070119292604245,-0.03449729547627105,0.14251912259580332,0.0,447.58142933045167,450.09305930637066,448.28247541454556,448.7283869453485
2.580000000000002,-2.5053109921580825,-0.9798591665048255,16.369785114927357,6.192760571989119,0.3574681266236901,0.0,-3.9437415530033184,-1.1789578287418727,4.220021712451701,-0.0393256199189133,0.18290313698421354,0.0,489.84929147147716,492.8641289016204,492.60190667900656,492.24424356918155
2.640000000000002,-2.74900476074843,-1.052277227747486,16.623495695101408,6.191074892002963,0.36820049861290016,0.0,-4.180271560814427,-1.2350762878317587,4.23597765033124,-0.011902742990822888,0.1692791442043052,0.0,453.5386698985248,452.4730217674238,451.40840565374276,453.61594698031405
2.700000000000002,-3.006817487425371,-1.128014111279002,16.877323937901295,6.190335245108788,0.3780992964028558,0.0,-4.414310470158943,-1.2894856384012445,4.224084493828065,-0.013190667421057385,0.1545992002804218,0.0,445.91088126744893,444.73560335372315,446.0862281532877,445.98114969367276
2.760000000000002,-3.2794336125609735,-1.207155314076339,17.1317553509124,6.18939399193887,0.38748841481137486,0.0,-4.67363025595618,-1.3485458721420556,4.255812482599192,-0.021218073095243963,0.1600089542963447,0.0,461.8271170320158,462.27581444329564,462.72259728160446,462.0902190374566
2.820000000000002,-3.566619699480893,-1.2895802968069285,17.385088458587827,6.187872273263032,0.39694567945832393,0.0,-4.900048869018489,-1.3990177646208874,4.187960076353329,-0.03530128060509989,0.15236511541308495,0.0,431.0328567063839,430.41063618094745,431.78279179579465,430.5926281890802
